Precinct,Mondale,Reagan,Total,demPERC,repPERC,CODE
7174,69.301080270843,339.989090698277,415.63628750181,16.6734913083212%,81.7996649767488%,17
7176,118.344921693286,281.519629240612,400.926562979403,29.5178550440335%,70.2172555364147%,15
7178,74.6319325993694,206.808650711372,283.568529422181,26.3188347280443%,72.9307483918543%,15
7182,59.7055460794955,343.237394112592,405.053986412927,14.7401452848879%,84.7386782073744%,17
7184,94.8891714477697,282.602397045383,377.491568493153,25.1367657896419%,74.863234210358%,15
10317,111.947898899054,264.195344364266,380.391291445341,29.4296692423465%,69.4535732825073%,14
10319,141.800671938802,355.147839965079,501.200482106331,28.2922058141035%,70.8594370206%,15
10320,97.0215123791802,296.678378507414,395.831759018462,24.5107953489541%,74.9506252967379%,15
10321,78.8966144621905,232.79507802589,313.815716579091,25.1410653750053%,74.1820966022964%,15
10322,114.080239830465,241.457220464063,360.82940882257,31.6161147182328%,66.9172785145111%,14
10323,77.8304439964852,199.229276077971,278.125654140391,27.9839140467058%,71.6328296624536%,15
10324,109.815557967644,216.553560954317,331.690945210773,33.1077949378032%,65.2877517704645%,14
10325,88.492148653538,307.50605655513,399.188163365612,22.1680292089445%,77.0328593820275%,16
10326,131.138967281749,263.112576559495,401.688338371325,32.6469440993636%,65.5016716756838%,14
10327,84.2274667907169,237.126149244977,323.481562147133,26.0377952399051%,73.3043786703126%,15
10328,75.6981030650747,218.71909656386,298.669169831384,25.3451345874804%,73.2312266067969%,15
10329,69.301080270843,253.367666316551,329.052584921711,21.0607919361373%,76.9991417562737%,16
10330,65.0363984080219,187.318830225484,254.453296984174,25.5592673307223%,73.6161930089412%,15
10331,89.5583191192433,244.705523878378,341.684949445987,26.210788407407%,71.6172966573878%,15
10332,58.6393756137903,219.801864368631,280.57310811429,20.8998560153897%,78.3403177324806%,16
10333,130.072796816044,334.575251674419,473.135089004763,27.4916825741357%,70.7145294123495%,15
10334,116.212580761875,315.085431188531,433.409058171246,26.8136022011699%,72.6993184032707%,15
10336,56.5070346823797,265.278112169038,324.962127138191,17.3888062525975%,81.6335474245058%,17
10338,74.6319325993694,306.423288750358,386.373125618111,19.3160257924189%,79.30760925987%,16
10338,87.4259781878327,325.913109236247,414.388121599414,21.0976072022515%,78.6492402287788%,16
10339,68.2349098051378,221.967399978175,291.264321828818,23.4271432136617%,76.2082353871786%,16
10361,148.197694733034,424.444979470461,576.898566426373,25.6886918008918%,73.5735888719063%,15
10362,115.14641029617,498.073190194928,617.475492713977,18.6479320482938%,80.6628272817367%,17
10363,91.6906600506539,175.408384372997,269.214012664919,34.0586506411826%,65.155740831114%,14
10364,118.344921693286,295.595610702642,418.196424618807,28.2988841430577%,70.6834380451919%,15
10365,139.668331007391,359.478911184166,500.209254237062,27.9219806159761%,71.8657058299445%,15
10366,101.286194242001,393.044713132085,498.578955556107,20.3149758154208%,78.8329929998127%,16
10367,89.5583191192433,271.774718997667,363.46098422835,24.6404216698475%,74.7741107823888%,15
10368,94.8891714477697,320.499270212389,420.710267948971,22.5545176043288%,76.1805200940004%,16
10369,55.4408642166744,278.271325826297,333.712190042971,16.6133769969672%,83.3866230030329%,17
10370,95.955341913475,269.609183388124,371.884686093947,25.8024450862261%,72.4980601433032%,15
10371,81.0289553936011,249.036595097464,333.242530777839,24.3153102950176%,74.7313359180698%,15
10372,117.278751227581,310.754359969444,431.197113613628,27.1984082279057%,72.0678200661366%,15
10374,49.0438414224428,126.683833158275,176.776708756052,27.7433841638732%,71.6631925380486%,15
10376,111.947898899054,290.181771678784,405.323550755212,27.6193916416821%,71.5926254810775%,15
10377,50.110011888148,180.822223396854,233.056259376013,21.5012512525143%,77.5873704834142%,16
10378,77.8304439964852,264.195344364266,342.025788360752,22.7557238796256%,77.2442761203742%,16
10379,89.5583191192433,317.250966798074,407.875219983251,21.95728368174%,77.7813780427999%,16
10381,234.557502455161,692.971395053813,936.040681954732,25.0584730959914%,74.032187747084%,15
10382,76.76427353078,289.099003874013,369.057157582166,20.8001042531439%,78.3344796150306%,16
10384,114.080239830465,350.816768745993,464.897008576458,24.5388199377289%,75.4611800622711%,16
10388,63.9702279423166,220.884632173403,288.048740293093,22.2081262626686%,76.6830752145107%,16
10389,115.14641029617,315.085431188531,432.329909835369,26.633921844551%,72.8807847943057%,15
10391,94.8891714477697,315.085431188531,411.023636811635,23.0860619559103%,76.6587132634733%,16
10392,76.76427353078,237.126149244977,318.150237019064,24.1283093955954%,74.5327589464496%,15
10393,113.014069364759,291.264539483556,405.344542914249,27.8809894792804%,71.856040638784%,15
11040,127.940455884633,440.686496542034,572.869866779375,22.3332493649741%,76.9261087198626%,16
11041,90.6244895849486,350.816768745993,442.490292506276,20.4805599398914%,79.2823649890618%,16
11042,104.484705639117,299.926681921729,410.761426113964,25.4368348624167%,73.0172462295707%,15
11043,79.9627849278958,319.416502407617,401.490333556352,19.9164906959516%,79.5577068016221%,16
11075,72.4995916679589,255.533201926094,329.098727659987,22.0297392771639%,77.6463658012382%,16
11350,70.3672507365483,306.423288750358,381.029531819185,18.4676632282509%,80.4198265912284%,17
11351,110.881728433349,297.761146312185,411.802955141708,26.9259185853081%,72.3067046009227%,15
11352,72.4995916679589,299.926681921729,374.558141721556,19.3560314387331%,80.074799747563%,17
11353,140.734501473097,400.624087765486,548.800517597977,25.6440176275839%,72.999947142718%,15
11354,95.955341913475,328.07864484579,426.161932870704,22.5161692099298%,76.9845027301695%,16
11356,58.6393756137903,310.754359969444,371.525603715103,15.7834009358765%,83.642784470849%,17
11357,100.220023776296,368.141053622338,470.489023510074,21.3012458885027%,78.2464702100442%,16
11358,97.0215123791802,284.767932654926,384.98332521148,25.2014843307523%,73.9689004708182%,15
11359,122.609603556107,426.610515080004,555.581923250516,22.068681219641%,76.7862482969307%,16
11361,70.3672507365483,256.615969730865,329.111166578853,21.380997633117%,77.9724287080309%,16
11362,76.76427353078,190.567133639799,268.393419216084,28.6013993021852%,71.0029084157138%,15
13039,52.2423528195586,102.8629414533,155.105294272859,33.6818630624269%,66.3181369375729%,14
13040,67.1687393394325,339.989090698277,409.289698169578,16.4110505687839%,83.0680792159621%,17
13041,58.6393756137903,335.658019479191,397.487353249926,14.752513541461%,84.4449557287276%,17
13042,154.594717527265,451.51417458975,615.630777127594,25.1115966372851%,73.3417157433912%,15
13044,132.205137747454,312.919895578988,453.603017991,29.1455595540321%,68.9854086432019%,14
13045,113.014069364759,254.450434121322,368.530437552016,30.6661425621887%,69.0446183526992%,14
13046,62.9040574766114,257.698737535637,322.717763253517,19.4919724413174%,79.8526659758722%,16
13047,143.933012870212,338.906322893506,487.078328095997,29.5502806361454%,69.579429702467%,14
13048,82.0951258593064,231.712310221119,313.807436080425,26.160988052006%,73.8390119479941%,15
13050,68.2349098051378,257.698737535637,328.048615582043,20.8002431847095%,78.5550449827117%,16
13051,74.6319325993694,225.215703392489,300.909648037364,24.8021069068887%,74.8449592299294%,15
13052,40.5144776968005,114.773387305788,157.415811114028,25.7372352942697%,72.9109652286765%,15
13053,99.1538533105908,312.919895578988,419.515677248973,23.6353153619442%,74.5907513232878%,15
13054,107.683217036233,307.50605655513,420.507177859747,25.6079379154258%,73.1274215389715%,15
13055,111.947898899054,149.421957058479,265.608848289811,42.1476541989691%,56.2563928199567%,12
13056,135.40364914457,344.320161917364,485.028737460147,27.9166240445074%,70.9896415046243%,15
13057,137.535990075981,291.264539483556,433.043443912244,31.76032151265%,67.2598889506755%,14
13058,89.5583191192433,233.877845830662,325.560189040916,27.5089897763844%,71.8385889010737%,15
13060,97.0215123791802,145.090885839392,246.334490660252,39.3860852043629%,58.8999475674332%,12
13061,130.072796816044,323.747573626703,458.059362775026,28.3964934212967%,70.678082348403%,15
13062,104.484705639117,338.906322893506,446.580986689567,23.3965862303376%,75.8891070141083%,16
13063,71.4334212022536,278.271325826297,352.890783165066,20.2423595656337%,78.8548012873815%,16
13064,135.40364914457,205.725882906601,349.599672674871,38.7310571856559%,58.8461314430139%,12
13065,69.301080270843,270.691951192896,345.303091691265,20.069637932117%,78.392565171389%,16
13066,153.52854706156,325.913109236247,484.738738655162,31.6724319346753%,67.2347974788328%,14
13068,69.301080270843,344.320161917364,415.745266279217,16.6691207072698%,82.8199837364153%,17
13069,215.366434072466,364.892750208024,589.794047161239,36.5155320080043%,61.86782521192%,13
13070,109.815557967644,377.885963865283,490.887557969442,22.3708171422996%,76.9801470276431%,16
13071,76.76427353078,368.141053622338,445.967339198624,17.2129810377416%,82.548882230673%,17
13072,72.4995916679589,187.318830225484,260.884355959377,27.7899345100049%,71.8014805972697%,15
13074,43.7129890939164,124.518297548732,170.346254883917,25.661256318024%,73.0971735384411%,15
13075,108.749387501938,291.264539483556,405.339675294736,26.829198849795%,71.8569035394248%,15
13076,88.492148653538,197.063740468428,287.666935342806,30.7620159918914%,68.5041331683086%,14
13077,92.7568305163591,296.678378507414,393.691101246652,23.5608146139544%,75.3581621652001%,16
13078,108.749387501938,234.960613635434,347.923037729309,31.2567366080964%,67.5323528930091%,14
13079,89.5583191192433,206.808650711372,297.428981876121,30.1108246258747%,69.5321112982553%,14
13080,159.925569855792,435.272657518177,602.610277972592,26.5388055434172%,72.2312037196906%,15
13081,57.573205148085,299.926681921729,363.861691684219,15.822826767389%,82.428760371406%,17
13082,66.1025688737272,296.678378507414,368.094929629096,17.9580221168312%,80.5983333718713%,17
13083,47.9776709567375,190.567133639799,238.544804596536,20.1126455207795%,79.8873544792207%,16
13085,91.6906600506539,307.50605655513,399.196716605784,22.9687911339212%,77.0312088660788%,16
13086,111.947898899054,358.396143379394,473.524944585651,23.6413942241231%,75.6868560943504%,16
13087,70.3672507365483,291.264539483556,365.870782552383,19.2328149970471%,79.6085813279869%,16
13089,87.4259781878327,309.671592164673,400.291450529879,21.8405809247497%,77.3615303936046%,16
13090,109.815557967644,215.470793149545,330.587355494973,33.2183176828473%,65.1781713873874%,14
13092,77.8304439964852,241.457220464063,319.287664460548,24.3762765241756%,75.6237234758244%,16
13093,109.815557967644,211.139721930459,329.442320412402,33.3337738242539%,64.090042125174%,13
13095,88.492148653538,237.126149244977,327.742321989525,27.0005253262245%,72.3513972213072%,15
13096,103.418535173412,479.666137513811,588.385677065008,17.5766574892315%,81.5224020928733%,17
13097,95.955341913475,321.58203801716,423.925140285382,22.6349732051463%,75.8582135045528%,16
13098,62.9040574766114,352.982304355536,419.063342118921,15.0106323207723%,84.2312531014386%,17
13099,146.065353801623,546.79774140965,697.115065413722,20.9528327601035%,78.4372291660542%,16
13100,94.8891714477697,240.374452659292,339.515594309511,27.9483985531652%,70.7992377045752%,15
13203,53.3085232852639,290.181771678784,343.490294964048,15.5196592354505%,84.4803407645495%,17
13205,107.683217036233,289.099003874013,399.97217906719,26.9226767940136%,72.279778195635%,15
13206,66.1025688737272,203.560347297058,276.033776634932,23.947275467361%,73.7447242068047%,15
13208,56.5070346823797,324.830341431475,383.465322225294,14.735891724045%,84.7091829703001%,17
13209,101.286194242001,371.389357036653,479.034645681515,21.1438139506387%,77.5287049453977%,16
13210,73.5657621336641,256.615969730865,331.247665930463,22.2086884527987%,77.4695178636323%,16
13211,125.808114953223,322.664805821932,452.728812998033,27.7888465105864%,71.2711001725737%,15
13213,85.2936372564222,234.960613635434,323.427309158201,26.3718105556454%,72.6471163634811%,15
13214,61.8378870109061,365.975518012795,436.32126744903,14.1725585306542%,83.8775336697397%,17
13216,67.1687393394325,328.07864484579,400.561366433177,16.7686514397383%,81.9047148174039%,17
13217,61.8378870109061,378.968731670054,441.868630726466,13.9946315965539%,85.7650227505402%,18
13220,127.940455884633,318.333734602846,457.908333527782,27.940189447736%,69.5190961366359%,14
13221,125.808114953223,328.07864484579,460.24072037256,27.335285511326%,71.2841411729527%,15
13222,127.940455884633,406.037926789344,538.221297026685,23.7709761006149%,75.4407023713914%,16
13223,111.947898899054,290.181771678784,404.253694668849,27.6924862717106%,71.7820951312495%,15
13224,101.286194242001,306.423288750358,413.010487370144,24.5238794992698%,74.1926169239713%,15
13225,78.8966144621905,341.071858503049,424.224365188118,18.5978507922817%,80.3989319076013%,17
13227,66.1025688737272,352.982304355536,424.410621538505,15.5751448053074%,83.1699977432142%,17
13228,110.881728433349,413.617301422745,531.944880235917,20.8445898349793%,77.7556692037916%,16
13229,93.8230009820644,380.051499474826,480.241438900608,19.5366316569533%,79.137589697561%,16
13231,77.8304439964852,213.305257540002,294.308759802832,26.4451673299247%,72.4766934164321%,15
13232,58.6393756137903,230.629542416347,291.400786162006,20.1232729623418%,79.1451339078156%,16
13233,81.0289553936011,256.615969730865,340.834883281411,23.7736685322492%,75.2904066802897%,16
13234,91.6906600506539,260.947040949952,358.987739553724,25.5414461130732%,72.6896805095206%,15
13236,134.337478678865,311.837127774216,449.364564610026,29.8949871126237%,69.3951308877323%,14
13237,98.0876828448855,264.195344364266,367.587953607365,26.6841396412182%,71.8726883652078%,15
13239,120.477262624696,299.926681921729,431.004741493109,27.9526536546518%,69.5877917450995%,14
13241,70.3672507365483,283.685164850155,358.300463768724,19.6391737806873%,79.1752156461813%,16
13242,72.4995916679589,324.830341431475,401.577981281455,18.0536770060473%,80.8884840734857%,17
13243,106.617046570528,216.553560954317,328.462556052886,32.4594218140839%,65.9294513069093%,14
13379,17.0587274512844,124.518297548732,141.577025000017,12.0490789033619%,87.9509210966377%,18
13383,105.550876104822,563.039258481223,674.949228988906,15.6383430888484%,83.4194979857481%,17
13384,59.7055460794955,201.394811687515,262.162369812515,22.7742624245401%,76.8206405181423%,16
13386,47.9776709567375,232.79507802589,282.900695094067,16.9591916134333%,82.2886200221189%,17
13387,91.6906600506539,367.058285817567,464.053872266434,19.7586240586331%,79.0982055649829%,16
13388,63.9702279423166,320.499270212389,384.469498154705,16.6385703545658%,83.3614296454344%,17
